orcasound_filename,date_time_pstpdt,date_pstpdt,time_pstpdt,date_time_utc,date_utc,time_utc,duration,notes,aws_bucket,latitude,longitude
cand_02ygKODLhNaltFIsVEwxQ6,2024-12-31_12.16.11,2024-12-31,12.16.11,2024-12-31_20.16.11,2024-12-31,20.16.11,,SRKWs: Jpod,,47.86357,-122.40608
cand_02ygM7aRpg0lqLMWO1wGj7,2024-12-31_13.26.51,2024-12-31,13.26.51,2024-12-31_21.26.51,2024-12-31,21.26.51,,Sounds like orca,,47.86357,-122.40608
cand_02ygMgivLQF8aq9LW096Am,2024-12-31_13.50.08,2024-12-31,13.50.08,2024-12-31_21.50.08,2024-12-31,21.50.08,,1:50 PM - Orca calls,,47.86357,-122.40608
cand_02ygKODLhNaltFIsVEwxQ6,2024-12-31_12.16.11,2024-12-31,12.16.11,2024-12-31_20.16.11,2024-12-31,20.16.11,,SRKWs: Jpod,,47.87055,-122.40655
cand_02ygM7aRpg0lqLMWO1wGj7,2024-12-31_13.26.51,2024-12-31,13.26.51,2024-12-31_21.26.51,2024-12-31,21.26.51,,Sounds like orca,,47.87055,-122.40655
cand_02ygMgivLQF8aq9LW096Am,2024-12-31_13.50.08,2024-12-31,13.50.08,2024-12-31_21.50.08,2024-12-31,21.50.08,,1:50 PM - Orca calls,,47.87055,-122.40655
cand_02ygMm6RJRK0P1vZlbtSc5,2024-12-31_13.53.14,2024-12-31,13.53.14,2024-12-31_21.53.14,2024-12-31,21.53.14,,"Hearing J pod calls, loud and clear, some vessel noise, Squeaks, squeals and clicks, Squeaks, squeals and clicks",,47.87055,-122.40655
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.87055,-122.40655
cand_02ygM7aRpg0lqLMWO1wGj7,2024-12-31_13.26.51,2024-12-31,13.26.51,2024-12-31_21.26.51,2024-12-31,21.26.51,,Sounds like orca,,47.87262,-122.42166
cand_02ygMgivLQF8aq9LW096Am,2024-12-31_13.50.08,2024-12-31,13.50.08,2024-12-31_21.50.08,2024-12-31,21.50.08,,1:50 PM - Orca calls,,47.87262,-122.42166
cand_02ygMm6RJRK0P1vZlbtSc5,2024-12-31_13.53.14,2024-12-31,13.53.14,2024-12-31_21.53.14,2024-12-31,21.53.14,,"Hearing J pod calls, loud and clear, some vessel noise, Squeaks, squeals and clicks, Squeaks, squeals and clicks",,47.87262,-122.42166
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.87262,-122.42166
cand_02ygM7aRpg0lqLMWO1wGj7,2024-12-31_13.26.51,2024-12-31,13.26.51,2024-12-31_21.26.51,2024-12-31,21.26.51,,Sounds like orca,,47.86015,-122.44944
cand_02ygMgivLQF8aq9LW096Am,2024-12-31_13.50.08,2024-12-31,13.50.08,2024-12-31_21.50.08,2024-12-31,21.50.08,,1:50 PM - Orca calls,,47.86015,-122.44944
cand_02ygMm6RJRK0P1vZlbtSc5,2024-12-31_13.53.14,2024-12-31,13.53.14,2024-12-31_21.53.14,2024-12-31,21.53.14,,"Hearing J pod calls, loud and clear, some vessel noise, Squeaks, squeals and clicks, Squeaks, squeals and clicks",,47.86015,-122.44944
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.86015,-122.44944
cand_02ygM7aRpg0lqLMWO1wGj7,2024-12-31_13.26.51,2024-12-31,13.26.51,2024-12-31_21.26.51,2024-12-31,21.26.51,,Sounds like orca,,47.84028,-122.45571
cand_02ygMgivLQF8aq9LW096Am,2024-12-31_13.50.08,2024-12-31,13.50.08,2024-12-31_21.50.08,2024-12-31,21.50.08,,1:50 PM - Orca calls,,47.84028,-122.45571
cand_02ygMm6RJRK0P1vZlbtSc5,2024-12-31_13.53.14,2024-12-31,13.53.14,2024-12-31_21.53.14,2024-12-31,21.53.14,,"Hearing J pod calls, loud and clear, some vessel noise, Squeaks, squeals and clicks, Squeaks, squeals and clicks",,47.84028,-122.45571
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.84028,-122.45571
cand_02ygM7aRpg0lqLMWO1wGj7,2024-12-31_13.26.51,2024-12-31,13.26.51,2024-12-31_21.26.51,2024-12-31,21.26.51,,Sounds like orca,,47.85203,-122.45811
cand_02ygMgivLQF8aq9LW096Am,2024-12-31_13.50.08,2024-12-31,13.50.08,2024-12-31_21.50.08,2024-12-31,21.50.08,,1:50 PM - Orca calls,,47.85203,-122.45811
cand_02ygMm6RJRK0P1vZlbtSc5,2024-12-31_13.53.14,2024-12-31,13.53.14,2024-12-31_21.53.14,2024-12-31,21.53.14,,"Hearing J pod calls, loud and clear, some vessel noise, Squeaks, squeals and clicks, Squeaks, squeals and clicks",,47.85203,-122.45811
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.85203,-122.45811
cand_02ygMgivLQF8aq9LW096Am,2024-12-31_13.50.08,2024-12-31,13.50.08,2024-12-31_21.50.08,2024-12-31,21.50.08,,1:50 PM - Orca calls,,47.88096,-122.36581
cand_02ygMm6RJRK0P1vZlbtSc5,2024-12-31_13.53.14,2024-12-31,13.53.14,2024-12-31_21.53.14,2024-12-31,21.53.14,,"Hearing J pod calls, loud and clear, some vessel noise, Squeaks, squeals and clicks, Squeaks, squeals and clicks",,47.88096,-122.36581
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.88096,-122.36581
cand_02ygMgivLQF8aq9LW096Am,2024-12-31_13.50.08,2024-12-31,13.50.08,2024-12-31_21.50.08,2024-12-31,21.50.08,,1:50 PM - Orca calls,,47.90582,-122.35208
cand_02ygMm6RJRK0P1vZlbtSc5,2024-12-31_13.53.14,2024-12-31,13.53.14,2024-12-31_21.53.14,2024-12-31,21.53.14,,"Hearing J pod calls, loud and clear, some vessel noise, Squeaks, squeals and clicks, Squeaks, squeals and clicks",,47.90582,-122.35208
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.90582,-122.35208
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.90726,-122.33689
cand_02ygNHkjnX3TpiBQuW6gF0,2024-12-31_14.14.28,2024-12-31,14.14.28,2024-12-31_22.14.28,2024-12-31,22.14.28,,A few orca calls,,47.93395,-122.34307
cand_02ygRYWjMMMtivkMZpyuAg,2024-12-31_17.08.29,2024-12-31,17.08.29,2025-01-01_01.08.29,2025-01-01,01.08.29,,,,47.9415,-122.34454
cand_02ygRYWjMMMtivkMZpyuAg,2024-12-31_17.08.29,2024-12-31,17.08.29,2025-01-01_01.08.29,2025-01-01,01.08.29,,,,47.89433,-122.38385
cand_02yhNDFhFzQ1DgziIwNWCx,2025-01-02_08.17.50,2025-01-02,08.17.50,2025-01-02_16.17.50,2025-01-02,16.17.50,,"Still hearing lowing calls and echolocation, s04 continuing",,47.85798,-122.41671
cand_02yhNPF65ncDAJbc118ymn,2025-01-02_08.25.54,2025-01-02,08.25.54,2025-01-02_16.25.54,2025-01-02,16.25.54,,very faint orca call,,47.85798,-122.41671
cand_02yhO2qq1gFmwuL4y1h1kL,2025-01-02_08.51.50,2025-01-02,08.51.50,2025-01-02_16.51.50,2025-01-02,16.51.50,,echolocation clicks masked by vessel noise,,47.85798,-122.41671
cand_02yhNDFhFzQ1DgziIwNWCx,2025-01-02_08.17.50,2025-01-02,08.17.50,2025-01-02_16.17.50,2025-01-02,16.17.50,,"Still hearing lowing calls and echolocation, s04 continuing",,47.81742,-122.4531
cand_02yhNPF65ncDAJbc118ymn,2025-01-02_08.25.54,2025-01-02,08.25.54,2025-01-02_16.25.54,2025-01-02,16.25.54,,very faint orca call,,47.81742,-122.4531
cand_02yhO2qq1gFmwuL4y1h1kL,2025-01-02_08.51.50,2025-01-02,08.51.50,2025-01-02_16.51.50,2025-01-02,16.51.50,,echolocation clicks masked by vessel noise,,47.81742,-122.4531
cand_02yhUql38MURqrLr2F2aJM,2025-01-02_13.29.06,2025-01-02,13.29.06,2025-01-02_21.29.06,2025-01-02,21.29.06,,"SRKW calls, Echolocation",,47.97393,-122.33162
cand_02yhUql38MURqrLr2F2aJM,2025-01-02_13.29.06,2025-01-02,13.29.06,2025-01-02_21.29.06,2025-01-02,21.29.06,,"SRKW calls, Echolocation",,47.96538,-122.3367
